restid,name,address,phone,mobile,latitude,longitude,city
3441,"PINK SALT｜披薩｜義麵",臺北市信義區忠孝東路五段423巷28號,02-27564233#,,25.0424048,121.5754615,臺北市
3439,鉦富咖哩屋,新北市蘆洲區永平街32巷22弄4號,02-82853047#,,25.0921337,121.4598398,新北市
3438,丼賞和食焼き物vs刺身丼丼專門店,臺北市中山區南京東路二段140號B1,02-25175526#,,25.0517795,121.5338937,臺北市
3426,翟記牛肉麵食館,臺北市大安區通安街80號,02-87717195#,,25.0303244,121.5531003,臺北市
3425,"BinB書䏱 Bar in Book",新北市板橋區民生路三段140號,02-82510325#,0981933559,25.0271619,121.4663723,新北市
3422,帽哥海味,臺北市信義區忠孝東路四段559巷16弄8號1樓,-#,0915099822,25.0422637,121.5641154,臺北市
3420,"初點良食 Dim sum shop",臺北市中山區龍江路394巷2號,-#,0989436972,25.0671,121.540876,臺北市
3418,"小食聊聊 Brunch",新北市蘆洲區中山二路147號,02-82851231#,,25.0814222,121.4716915,新北市
3417,"好味道 排骨大王(永和店)",新北市永和區中正路548之2號,02-29226166#,,25.0054454,121.5173316,新北市
3618,老舅的家鄉味,臺北市松山區復興北路307號,02-27181122#,,25.0585947,121.5445063,臺北市
3617,鬼匠拉麵2（板橋永豐店）,新北市板橋區永豐街77號,02-29551196#,,25.0188134,121.4734633,新北市
3616,芽米早午餐(木柵店),臺北市文山區秀明路二段16號,02-29393166#,,24.991606,121.574356,臺北市
3615,隨意吧(公企店),臺北市大安區金華街187號1樓,02-23416777#,,25.0305646,121.527678,臺北市
3614,上環茶餐廳,新北市永和區中山路一段126號,02-29202088#,,25.0101719,121.5104834,新北市
3612,金春發牛肉店(復北店),臺北市中山區復興北路202號,02-25026806#,,25.0556364,121.5438603,臺北市
3611,中環茶餐廳,新北市林口區文化三路二段185號,02-26095308#,,25.0825845,121.375863,新北市
3595,烤肉工廠,臺北市大安區忠孝東路四段216巷27弄2號,02-87717345#,,25.0397665,121.5534098,臺北市
3591,黃到即食鍋燒麵(中和店),新北市中和區國光街107巷4弄30號,-#,0909670810,24.9990065,121.4697033,新北市
3573,咖啡弄(士林店),臺北市士林區台北市士林區中正路253號2樓,02-28883322#,,25.0949519,121.5250049,臺北市
3571,咖啡弄(敦化店),臺北市大安區台北市大安區敦化南路一段187巷42號2樓,02-27111910#,,25.0424491,121.5514325,臺北市
3563,鬥牛士(長安店),臺北市中山區長安東路二段169之12號2樓,02-27406660#,,25.0484864,121.5407643,臺北市
3512,成家小館,臺北市文山區木新路三段154號,02-29374611#,0936951969,24.9819877,121.5612754,臺北市
3511,大衛小小羊,臺北市士林區國泰街9號,02-28619668#,,25.1366721,121.5425382,臺北市
3483,肆六巷,新北市新莊區中誠街46巷5號,-#,0918309905,25.0483598,121.4510521,新北市
3480,蓋子普拉斯小餐館,臺北市大安區忠孝東路三段10巷22號,02-27118571#,,25.0407583,121.5333229,臺北市
3479,優喜-鍋物專門店,臺北市信義區基隆路一段147巷5弄5號,02-27493636#,,25.0427073,121.5660743,臺北市
3477,鑫丼,新北市蘆洲區中山二路42號,-#,0983102512,25.0821901,121.4741977,新北市
3506,蒔朵日式舒芙蕾厚鬆餅,新北市板橋區南雅西路二段124號,02-89697605#,0981227584,25.0125067,121.452112,新北市
3505,留香園,新北市永和區永貞路283號,02-29228998#,,25.0051668,121.5111913,新北市
3504,"粥太郎 粥品·麵食",新北市中和區南山路49號,02-22426628#,,24.9985263,121.5021537,新北市
3503,楚門咖啡．餐館,新北市板橋區新海路5號,-#,0906381747,25.0205688,121.4625539,新北市
3501,美香早餐店,新北市新莊區後港一路28巷4弄8號,02-22019802#,0927372303,25.0254523,121.4251823,新北市
3498,天下食堂,臺北市中山區安東街4之5號,02-27771163#,0976800437,25.0465223,121.541694,臺北市
3496,樂犇牛排(中和店),新北市中和區中和路350巷1號,02-29220089#,0909299569,25.0013751,121.5103069,新北市
3663,谷炭燒肉(市民店),臺北市大安區市民大道四段12之2號,02-27119500#,,25.0446428,121.5444543,臺北市
3658,"号鳥食趣義大利洋食 X 烤泡芙專賣",新北市三峽區大觀路7號,02-86710208#,,24.9437575,121.3755596,新北市
3652,"台北花園大酒店-花園thai thai",臺北市中正區中華路二段1號,02-23121000#,,25.0363705,121.5068203,臺北市
3697,Party創作美食茶房,新北市永和區竹林路222號2樓,02-89211103#,0916365553,25.007961,121.5206992,新北市
3696,韓宮韓式料理,臺北市中山區長安東路二段49之1號,02-25235380#,,25.0485926,121.5323787,臺北市
2130,"Q Burger內湖麗山店",臺北市內湖區內湖路一段629巷41號1樓,02-26276424,,25.08155843,121.57502817,臺北市
2129,"Q Burger松山南京五店",臺北市松山區南京東路五段250巷18弄2-1號,02-27565258,,25.04982542,121.56615417,臺北市
2121,YAYOI彌生軒-環球板橋車站店,新北市板橋區縣民大道二段7號2樓,02-89693056#,0289693056,25.01409671,121.46374847,新北市
2101,麥味登北市龍江1店,臺北市中山區龍江路244號,02-77292550,,25.05915736,121.54063564,臺北市
2100,麥味登北市健康店,臺北市松山區健康路15巷13號,02-25148117,,25.05460752,121.5525518,臺北市
2099,麥味登北市忠孝店,臺北市信義區忠孝東路5段524巷6號,02-23463923,,25.04090134,121.57951334,臺北市
2098,麥味登北市府捷運店,臺北市信義區基隆路1段147巷12號,02-27491801,,25.04226754,121.566183,臺北市
2097,麥味登北市世貿莊敬店,臺北市信義區莊敬路203號,02-87861811,,25.03062646,121.56153197,臺北市
2045,中國人壽總部員工餐廳(自有),臺北市松山區敦化北路135號B2,02-27196678#1991,,25.05298554,121.54945427,臺北市
2292,大地酒店-月兒彎彎,臺北市北投區奇岩路1號,02-55518888#,,25.13473958,121.50732507,臺北市
2291,大地酒店-奇岩一號,臺北市北投區奇岩路1號,02-55518888#,,25.13473958,121.50732507,臺北市
2287,"DRIP CAFE好滴咖啡-環球板橋車站店",新北市板橋區縣民大道二段七號2F,02-29609288#,0229609288,25.0141646,121.46361497,新北市
2286,一幻拉麵/胡同居酒屋-環球板橋車站店,新北市板橋區縣民大道二段7號2F,02-89693132#,0289693132,25.01414516,121.46360424,新北市
2285,京都勝牛-環球板橋車站店,新北市板橋區縣民大道二段7號2樓,02-29665589#,0229665589,25.01414516,121.46360424,新北市
2114,"UCC Café Mercado (天母SOGO店)",臺北市士林區中山北路六段77號B1樓,02-28350652#,,25.10528655,121.52456211,臺北市
2112,臺灣企銀總行大樓員工餐廳,臺北市大同區塔城街30號18樓,02-25597171#2860,,25.05111214,121.5103695,臺北市
2095,麥味登北市文山木柵店,臺北市文山區木柵路三段55號,02-86617903,,24.98865518,121.56640184,臺北市
2094,麥味登北市台視店,臺北市松山區八德路三段12巷5弄6號,02-25795877,,25.04746146,121.55082497,臺北市
2091,麥味登北市敦南遠企店,臺北市大安區敦化南路二段63巷5號,02-27035003,,25.03109158,121.54944162,臺北市
2090,麥味登北市信義基隆店,臺北市信義區基隆路二段131-2號,02-27327880,,25.02808468,121.5568131,臺北市
2089,麥味登北市六張犁店,臺北市信義區基隆路二段183號1樓,02-27323011,,25.02486483,121.5533861,臺北市
1822,大地酒店-喜歡廳,臺北市北投區奇岩路一號,02-55518888#,,25.13500707,121.5070208,臺北市
1820,新盛員工餐廳,臺北市中正區忠孝東路一段12號B3,09-75236333#,0975236333,25.04489784,121.52228103,臺北市
1597,八方雲集三重三民店,新北市三重區三民街285號1樓,02-29887158#,,25.0685693,121.47877014,新北市
1591,Oohchacha自然食(古亭店),臺北市中正區南昌路二段207號,02-23677133#,,25.0250857,121.52340554,臺北市
1589,愛加倍餐廳,臺北市文山區萬美街一段19巷5之1,02-22303518#,,25.00194771,121.568657,臺北市
1587,綠帶純植物烘焙,臺北市松山區民生東路五段36巷8弄64號1樓,02-27477668#,,25.05719842,121.56050274,臺北市
1569,"Machikaka 智允餐飲",臺北市中山區南京東路三段216巷4號一樓,02-27772777#,,25.051399,121.54332348,臺北市
1326,"金色三麥 新莊晶冠店",新北市新莊區新北市新莊區五工路66號1樓,02-85228989,,25.06389994,121.4587574,新北市
1324,金色三麥南港CITYLINK店,臺北市南港區台北市南港區忠孝東路七段299號C棟1樓,02-27827000,,25.05276486,121.6050942,臺北市
1323,"金色三麥 信義誠品店",臺北市信義區台北市信義區松高路11號B1,02-87895911,,25.03983973,121.5657056,臺北市
1322,"金色三麥 台北京站店",臺北市大同區台北市大同區承德路1段1號4樓,02-77370909,,25.04946534,121.5177667,臺北市
1321,"金色三麥 台北美麗華店",臺北市中山區台北市中山區敬業3路20號5樓,02-21753739,,25.08347237,121.5574008,臺北市
5658,北村豆腐家(大巨蛋),臺北市信義區忠孝東路四段515號B2,02-27610688#,,25.0423915,121.5595072,臺北市
5657,"bhc CHICKEN",臺北市信義區忠孝東路四段515號B2,02-27560809#,,25.0423915,121.5595072,臺北市
5654,"MJ Kitchen",臺北市中正區民生東路三段6號,02-77503337#,0277503337,25.057504,121.5375504,臺北市
5651,樂檸漢堡（新北新莊棒球場門市）,新北市新莊區新泰路232號,02-29946215#,,25.0393371,121.4466081,新北市
5671,"Aye Taipei",臺北市中山區林森北路138巷15號一樓,02-25672485#,0937290679,25.0516039,121.5247878,臺北市
5670,娜咔泰式燒烤,新北市三重區河邊北街100巷35號,02-29766633#,,25.0702315,121.5024702,新北市
5667,"筷炒台式餐館 Kuaichao Taiwanese Food & Beer",臺北市信義區信義區松仁路58號14樓,02-27580520#,,25.0368001,121.5681278,臺北市
5663,勝勢日式豬排(大巨蛋),臺北市信義區忠孝東路四段515號B2,02-27615168#,,25.0423915,121.5595072,臺北市
5662,樂天小香港(大巨蛋),臺北市信義區忠孝東路四段515號B2,02-27615068#,,25.0423915,121.5595072,臺北市
5643,菊川四代目-SOGO天母店,臺北市士林區中山北路六段77號8樓,02-28330069#,,25.105306,121.5245943,臺北市
5642,八八燒肉,臺北市信義區松仁路58號14樓,02-27298588#,,25.0368001,121.5681278,臺北市
5618,雪嶽山韓式料理台北101店,臺北市信義區市府路45號B1,02-81018503#,,25.0338211,121.5644443,臺北市
5608,鼎泰豐天母店,臺北市士林區中山北路六段77號B1,02-28338900#,,25.105306,121.5245943,臺北市
1500,跳舞香水板橋大遠百,新北市板橋區新站路28號,02-29612323#,0902067695,25.01365785,121.4671025,新北市
1495,肉劇場大食代板橋店,新北市板橋區新站路28號,02-29626262#,0910974761,25.01365785,121.4671025,新北市
1493,惠比壽烏龍麵,新北市板橋區新站路28號,02-77054168#,0932013894,25.01365785,121.4671025,新北市
1488,韓本家,新北市板橋區新站路28號,02-27512588#,0930661223,25.01365785,121.4671025,新北市
1439,玉山銀行(第二總部大樓)員工餐廳,臺北市松山區敦化北路315號,02-21751313#8181,,25.05923869,121.55108,臺北市
1437,中國信託內湖行政大樓員工餐廳,臺北市內湖區安康路22巷33號4樓,02-81787777#,0932634876,25.06153734,121.5944279,臺北市
1435,中國信託金融園區員工餐廳,臺北市南港區經貿二路168號4樓,02-33277777#8922,0932634876,25.05901721,121.6164454,臺北市
1426,魔法咖哩,新北市淡水區中山路8號8樓,02-26206123#,,25.16929925,121.4451055,新北市
1423,"Psyaq  Cikay Ma食坊",新北市烏來區福山里卡拉模基26號,-#,0916127010,24.7805666,121.503271,新北市
5867,樸樹咖啡興岩店,臺北市文山區興隆路二段88號、88-1號,02-29335626#,0936257019,25.0005101,121.5492662,臺北市
5866,"占元府 玉小蘭",臺北市松山區敦化北路340-10號2樓,02-25461258#,,25.0636811,121.5518476,臺北市
5837,洋洋肉骨茶(松機T2),臺北市松山區敦化北路340-10號2樓,-#,0906713838,25.0636811,121.5518476,臺北市
5832,中華電信學院員工餐廳,新北市板橋區民族路168號,02-29639318#,0937008288,25.0077991,121.46621,新北市
5854,草泥Cafe,臺北市大安區安東街35巷31號1樓,02-27362567#,,25.044269,121.543385,臺北市
5853,燒肉殿,臺北市大安區敦化南路一段160巷19號,02-27315415#,,25.0436955,121.5476201,臺北市
5852,"棠棠 DonDonStudio",臺北市大安區大安路一段31巷20號,02-27769178#,,25.0439134,121.5471748,臺北市
5851,調味品串酒坊,臺北市大安區忠孝東路三段251巷13弄6號1樓,-#,0928233583,25.0438005,121.5419351,臺北市
5824,新馬辣經典麻辣鍋板橋遠百店,新北市板橋區中山路一段152號、遠東百貨11F櫃號-1103號,02-29512456#,,25.0109757,121.4644519,新北市
1293,福園中餐廳,新北市深坑區北深路三段236號,02-26620088#122,0930659909,25.0044192,121.6012303,新北市
1292,華南銀行員工餐廳,臺北市信義區松仁路123號3樓,02-23713111#3233,,25.03445716,121.5692094,臺北市
1291,玉山銀行員工餐廳,臺北市松山區民生東路三段117號,02-21751313#8139,,25.05830802,121.5469416,臺北市
1283,南亞光電員工餐廳,新北市樹林區味王街55號,02-26806311#5582,,24.97360355,121.4052317,新北市
2471,麥味登新店順聯,新北市新店區復興路16號,02-29141418,,24.9869019,121.5396257,新北市
2470,麥味登新店綠野香坡,新北市新店區安祥路139號,02-22001700,,24.9558947,121.4747809,新北市
2469,麥味登新店佳燁,新北市新店區安和路3段134號,02-86683580,,24.98603,121.516382,新北市
2468,麥味登新店建國,新北市新店區建國路236號,02-29118958,,24.9818028,121.5378263,新北市
2467,麥味登新店光華,新北市新店區光華街10號,02-22119009,,24.969076,121.517778,新北市
2466,麥味登新店大坪林,新北市新店區北新路三段70號,02-29129555,,24.9804975,121.5420747,新北市
2465,麥味登新店寶興,新北市新店區寶興路47-1號,02-89193100,,24.9733453,121.5494433,新北市
2464,麥味登新店安康,新北市新店區安康路三段25號,02-22156557,,24.9531606,121.493323,新北市
2463,麥味登新店安德,新北市新店區安德街34號,02-22124693,,24.9628293,121.511564,新北市
2462,麥味登貢寮福隆,新北市貢寮區興隆街20號,02-24991035,,25.0168207,121.944793,新北市
2461,麥味登瑞芳明燈,新北市瑞芳區明燈路三段81號,02-24976263,,25.1083113,121.8051859,新北市
2447,麥味登板橋文聖,新北市板橋區文聖街182號,02-22542777,,25.026734,121.4792161,新北市
2446,麥味登板橋體育館2,新北市板橋區南雅西路二段143號,02-22727977,,25.0116191,121.452207,新北市
2445,麥味登板橋體育館,新北市板橋區中正路17號,02-22727177,,25.0124084,121.456071,新北市
2444,麥味登板橋三民,新北市板橋區三民路二段202-13號,02-29630916,,25.0138591,121.4788757,新北市
2443,麥味登板橋松江,新北市板橋區松江街86號,02-22507050,,25.0281414,121.4686857,新北市
2442,麥味登板橋實踐,新北市板橋區實踐路38號,02-29597877,,25.0073404,121.4634138,新北市
2441,麥味登板橋校前,新北市板橋區校前街76號,02-29615889,,25.0032558,121.4620592,新北市
2440,麥味登板橋龍泉,新北市板橋區龍泉街120號,02-22542268,,25.0242767,121.4569564,新北市
2439,麥味登板橋金世紀錄,新北市板橋區長江路二段47號,02-22541831,,25.0315288,121.4641454,新北市
2438,麥味登板橋金門,新北市板橋區金門街147號,02-86871568,,24.9907555,121.4328506,新北市
2437,麥味登板橋致理,新北市板橋區文化路一段311-2號,02-22566222,,25.0205923,121.4657649,新北市
2423,麥味登板橋重慶,新北市板橋區重慶路308巷14號,02-29558858,,24.9977394,121.4636854,新北市
2422,麥味登板橋長安,新北市板橋區長安街349號,02-29519353,,25.0124701,121.4749108,新北市
2398,麥味登文山木新,臺北市文山區木新路二段277號,02-29398080,,24.98287063,121.5659902,臺北市
2397,麥味登文山政大,臺北市文山區萬壽路25巷3號,02-29381314,,24.98854625,121.5760303,臺北市
2396,麥味登文山滬江,臺北市文山區羅斯福路六段455巷21號1樓,02-29351157,,24.9901326,121.54048874,臺北市
2395,麥味登景興饗食大亨,臺北市文山區景興路40號,02-29325657,,24.99709853,121.54449381,臺北市
2393,麥味登文山木星好運,臺北市文山區木新路三段315號,02-29360988,,24.9805472,121.55678552,臺北市
2391,麥味登南軟園區,臺北市南港區新民街81號,02-27833313,,25.05560864,121.6111361,臺北市
2390,麥味登北市同德,臺北市南港區同德路54號,02-27855330,,25.04539466,121.58481617,臺北市
2389,麥味登北市昆陽,臺北市南港區昆陽街94號,02-27883965,,25.0517162,121.59344654,臺北市
2373,麥味登信義福德,臺北市信義區福德街246號,02-27271825,,25.0387554,121.58521177,臺北市
2372,麥味登北市永春,臺北市信義區忠孝東路五段372巷27弄77-1號,02-27220602,,25.03982146,121.57659451,臺北市
2369,麥味登北市松仁,臺北市信義區松仁路232號,02-27585197,,25.02524204,121.56904027,臺北市
2368,麥味登北市松德,臺北市信義區松德路193號,02-27260169,,25.03555198,121.57479472,臺北市
2367,麥味登北市大道,臺北市信義區大道路50號,02-27598668,,25.04131982,121.582126,臺北市
2366,麥味登北市百勝,臺北市信義區吳興街281巷14號,02-27584827,,25.02643132,121.56438954,臺北市
2365,麥味登萬華雙園,臺北市萬華區雙園街148號,02-22123484,,25.03160606,121.49187307,臺北市
2351,麥味登北市神通,臺北市中山區新生北路三段69-1號,02-25866260,,25.0665107,121.52808374,臺北市
2349,麥味登北市榮星花園,臺北市中山區五常街85號,02-25082251,,25.06445481,121.54068991,臺北市
2348,麥味登北市國王,臺北市中山區民生東路一段5號,02-25115091,,25.05810014,121.52344764,臺北市
2347,麥味登北市國王二,臺北市中山區長春路147-2號,02-25312636,,25.05499198,121.53232854,臺北市
2345,麥味登北市長安東,臺北市中山區長安東路二段72號,02-25065763,,25.04830374,121.53365587,臺北市
2344,麥味登北門塔城,臺北市大同區塔城街48號,02-25522215,,25.05239182,121.5102674,臺北市
2343,麥味登北市民權,臺北市大同區民權西路234號,02-25506676,,25.06277196,121.5129743,臺北市
2342,麥味登北市昌吉,臺北市大同區昌吉街27號,02-25996761,,25.06595618,121.51703947,臺北市
2341,麥味登北市重慶,臺北市大同區重慶北路一段61號1F,02-25593866,,25.05139464,121.51410927,臺北市
1230,"Lady nara台北忠孝SOGO店",臺北市大安區忠孝東路四段45號12樓,02-27712585#,,25.04210739,121.5450243,臺北市
1229,海角阿鄉海產店,新北市淡水區觀海路26號,02-28053411#,,25.1818096,121.4187721,新北市
1225,樂玩精品咖啡新北新莊店,新北市新莊區中平路439號,02-85214396#,0984396861,25.05685897,121.4440473,新北市
1159,雲仙樂園中餐廳,新北市烏來區瀑布路1-1,02-26616510#,,24.8491161,121.5515247,新北市
5728,咖哩樹-台北京站店,臺北市大同區承德路一段1號B3,02-77290799#,,25.0367849,121.5679566,臺北市
5727,粵亮廣式料理,臺北市南港區忠孝東路七段359號8樓,02-66156528#,,25.0205687,121.4625315,臺北市
5726,咖哩樹-板橋環球店,新北市板橋區縣民大道二段七號B1,02-29602727#,,25.0205687,121.4625315,新北市
5590,吉得堡-錦秀店,新北市新店區錦秀路22號1樓,02-22154682#,,24.9443041,121.4791994,新北市
5589,文林早餐店,新北市樹林區千歲街61巷40弄2號,02-26873339#,,24.9986804,121.425865,新北市
5588,31早午餐,新北市蘆洲區和平路171號,02-82861790#,,25.0809969,121.466503,新北市
1273,遠東SOGO忠孝店員工餐廳,臺北市大安區忠孝東路四段45號,02-27765555#1506,,25.04229243,121.5453255,臺北市
1269,威剛科技(股)公司員工餐廳,新北市中和區258號2樓,02-82280886#12952,,24.99670497,121.4869496,新北市
1237,金寶電子深坑廠員工餐廳,新北市深坑區北深路3段147號,02-26622660#,,25.00296163,121.6036781,新北市
1236,富群休閒農園,新北市淡水區北新路一段129-1號,02-26282899#,0933709906,25.18239155,121.4582778,新北市
1143,敘日全日餐廳,臺北市南港區忠孝東路七段359號7樓,02-66156526#,0266156526,25.052592,121.607193,臺北市
1139,雙翼食品,新北市樹林區忠愛街三號4樓,02-26895506#,0962013518,25.01630251,121.4090879,新北市
1212,金色三麥,新北市板橋區新站路28號,02-77054168#,,25.01362869,121.4674029,新北市
1123,主悅海鮮料理,新北市石門區崁子腳41之2號,02-26381749#,0980012230,25.28792148,121.5333208,新北市
1122,伊莎貝拉海灘咖啡館,新北市石門區15號,02-86352262#,,25.2864619,121.5129897,新北市
1121,黑毛屋本家(復興SOGO店),臺北市大安區忠孝東路三段300號11樓,02-27315199#,,25.041063,121.543232,臺北市
1119,Camo咖啡,臺北市大安區和平東路一段129號,02-33433931#,0909778712,25.027393,121.528641,臺北市
1118,老乾杯(復興SOGO店),臺北市大安區忠孝東路三段300號11樓,02-27316555#,,25.041131,121.543221,臺北市
1116,馬岸泰雅美食,新北市烏來區福山村大羅蘭25號,02-26616105#,0989535269,24.77907441,121.5031719,新北市
1113,成真咖啡（天母SOGO店）,臺北市士林區士林區中山北路六段77號1樓,02-28368881#,0958836913,25.105524,121.524637,臺北市
676,"Nara Thai Cuisine 台北忠孝SOGO 店",臺北市大安區忠孝東路四段45號11樓,02-27718939#,,25.041902,121.544883,臺北市
674,黑毛屋天母SOGO店,臺北市士林區中山北路6段77號8樓,02-28366018#,,25.105007,121.524278,臺北市
669,點水樓(復興SOGO店),臺北市大安區忠孝東路三段300號11樓,02-87725089#,,25.041212,121.543057,臺北市
667,EN和食(復興SOGO店),臺北市大安區忠孝東路三段300號11樓,02-77450796#,,25.041212,121.543057,臺北市
666,新葡苑(復興SOGO店),臺北市大安區忠孝東路三段300號10樓,02-87720177#,,25.041212,121.543057,臺北市
1206,港都熱炒,新北市中和區大勇街10號,02-29406751#,0952320718,24.99288579,121.5175827,新北市
1203,河內老街河粉,新北市板橋區新站路28號,02-77054168#,,25.01362869,121.4674029,新北市
1201,本田食堂,新北市板橋區新站路28號,02-77054168#,0903702607,25.01370647,121.4674673,新北市
1187,明緯員工餐廳,新北市五股區五權三路28號,02-22996100#118,0910161718,25.065225,121.454361,新北市
1178,養心茶樓,臺北市中山區松江路128號2樓,02-25428828#,,25.05280532,121.53277114,臺北市
5627,桃源二村,臺北市信義區基隆路二段193號,-#,0938529729,25.0247386,121.5532095,臺北市
5625,新馬辣-信義遠百店,臺北市信義區松仁路58號14樓、遠東百貨櫃號-1402號,02-27202118#,,25.0368823,121.5681356,臺北市
5624,Hooters,臺北市信義區松仁路58號14樓,02-27290168#,,25.0368001,121.5681278,臺北市
5623,"旭集 和食集錦SUNRISE 信義店",臺北市信義區松仁路58號9F,02-87803366#,,25.0367556,121.5679505,臺北市
5621,朱記餡餅粥(信義A13店),臺北市信義區松仁路58號4F,02-87864101#,,25.0367849,121.5679566,臺北市
5606,春水堂人文茶館,臺北市信義區松仁路58號4樓,02-87863356#,,25.0367849,121.5679566,臺北市
5605,忠青商行/遠百信義,臺北市信義區松仁路58號4樓,02-27223700#,,25.0367849,121.5679566,臺北市
5597,燒肉LIKE,臺北市士林區中山北路六段77號6樓,02-28353788#,0958716753,25.10498755,121.52426727,臺北市
5585,添好運板橋遠百店,新北市板橋區新站路28號Ｂ1,02-29557978#,,25.0138151,121.4670443,新北市
5578,鼎泰豐板橋店,新北市板橋區新站路28號B1,02-22267890#5105,,25.0138151,121.4670443,新北市
5576,璐璐早餐店,新北市中和區泰和街23號,02-22460928#,,25.000084,121.499643,新北市
5575,尚品香精緻早午餐-台北酒泉店,臺北市大同區酒泉街106號,02-25867600#,,25.071877,121.5142493,臺北市
461,"默爾Pasta Pizza(信義誠品店)",臺北市信義區松高路11號5樓,02-27224660#,,25.039515,121.565242,臺北市
2495,麥味登雙和圓通,新北市中和區圓通路242號,02-22421165,,24.992224,121.4945844,新北市
2494,麥味登中和英雄,新北市中和區興南路二段79號,02-89434686,,24.9848762,121.5065617,新北市
2493,麥味登中和陽光,新北市中和區中山路二段2巷45弄12號,02-82453053,,25.0069094,121.5019721,新北市
2492,麥味登中和遠東世紀,新北市中和區建一路188號1樓,02-82271800,,24.9966654,121.4874531,新北市
2491,麥味登中和新生,新北市中和區民樂路54號,02-22229635,,25.0011213,121.4833073,新北市
2490,麥味登中和秀朗,新北市中和區秀朗路３段128巷2號,02-29435788,,24.9929073,121.5245649,新北市
2489,麥味登中和壽德,新北市中和區壽德街21號,02-29526863,,24.9953283,121.4658654,新北市
2488,麥味登中和泉日青,新北市中和區連城路89巷7-2號,02-82458368,,24.9993813,121.4973121,新北市
2487,麥味登中和民德,新北市中和區民德路155號,02-29628388,,24.9999074,121.4687492,新北市
2486,麥味登中和景新,新北市中和區景新街35號,02-22450559,,24.999171,121.503992,新北市
2485,麥味登中和吉仁,新北市中和區大仁街19巷1號,02-86680256,,24.9931383,121.5176526,新北市
1131,富士海鮮餐廳,新北市貢寮區東興街8號,02-24991001#,0932013894,25.02019692,121.9512839,新北市
1127,魚佳餚餐廳,新北市貢寮區東興街36號,02-24992265#,0989653060,25.01839494,121.9497149,新北市
1126,蘇義興餐廳,新北市雙溪區中華路77號,02-24931027#,0988098298,25.03745522,121.8668928,新北市
1125,老礦工食堂,新北市瑞芳區金瓜石祈堂路72-1號,02-29314996#,0988127359,25.11093511,121.8590462,新北市
654,"非常泰（天母sogo 店）",臺北市士林區中山北路六段77號8樓,02-28310188#,,25.105007,121.524278,臺北市
647,新葡苑（天母SOGO店）,臺北市士林區中山北路6段77號8樓,02-28366628#,,25.105007,121.524278,臺北市
645,紅豆食府(天母SOGO店),臺北市士林區中山北路六段77號8F,02-28332208#,,25.040146,121.548441,臺北市
644,朱記餡餅粥(天母SOGO店),臺北市士林區中山北路6段77號8樓,02-28353619#,,25.105007,121.524278,臺北市
582,晶湯匙泰式主題餐廳,臺北市大安區忠孝東路三段300號10樓,02-87725006#,,25.041155,121.55628,臺北市
2318,洗心壽司割烹,臺北市大安區敦化南路一段295巷9號,-#,0981295295,25.03560914,121.54990647,臺北市
2018,樂檸漢堡（信義遠百門市）,"臺北市信義區松仁路58號B3（A13 信義遠百 B3）",02-27255260#,,25.03684216,121.5677823,臺北市
2017,樂檸漢堡（忠孝敦化門市）,臺北市大安區忠孝東路四段223巷47號,02-87720607#,,25.042859,121.5527883,臺北市
2016,樂檸漢堡（南京三民門市）,臺北市松山區光復北路11巷99-1號,02-27620398#,,25.05046132,121.5624299,臺北市
2009,聚寶員工餐廳,臺北市松山區敦化北路158號,02-27156888#1560,,25.05552462,121.54834234,臺北市
2008,三才靈芝生態農場民宿,新北市石碇區中民村十八重溪52-1號,02-26633995#,0922189238,25.01333653,121.675031,新北市
1111,桃樂絲森林餐廳,新北市八里區荖阡村荖阡坑路34之5號,02-86303356#,,25.124798,121.407965,新北市
1085,食在森林,新北市烏來區福山里3鄰卡拉模基21號,-#,0955658845,24.78059,121.503253,新北市
1972,"PRIME ONE 牛排館",臺北市中正區中華路二段1號,02-23143300#3368,,25.03634132,121.5068203,臺北市
296,"布拉德施維根廚房 Brother Su Vegan Kitchen",新北市中和區南華路29號,-,,24.996019,121.503,新北市
290,板橋凱撒大飯店(家宴中餐廳),新北市板橋區縣民大道二段8號,02-89539777#,,25.011662,121.462638,新北市
288,板橋凱撒大飯店(卡拉拉餐廳),新北市板橋區縣民大道二段8號,02-89539777#,,25.011662,121.462638,新北市
328,"古拉爵 義式屋-家樂福重新店",新北市三重區重新路5段654號B1,02-85124712#,,25.04307,121.467123,新北市
324,"古拉爵 義式屋-新店家樂福店",新北市新店區中興路3段1號7樓,02-29144822#,,24.975878,121.546235,新北市
323,"古拉爵 義式屋-欣欣百貨店",臺北市中山區台北市中山區林森北路247號2樓,02-25427680#,,25.054131,121.52556,臺北市
369,涮乃葉-南港中信店,臺北市南港區台北市南港區經貿二路188-1號2樓(中信總部C棟),02-26530155#,,25.036732,121.567967,臺北市
368,涮乃葉-信義遠百店,臺北市信義區台北市信義區松仁路58號7樓,02-27230698#,,25.036732,121.567967,臺北市
360,涮乃葉-統一時代市府店,臺北市信義區台北市信義區忠孝東路5段8號3樓,02-27230646#,,25.040865,121.565417,臺北市
355,涮乃葉-汐止遠雄店,新北市汐止區新台五路一段99號B1,-,,25.06162,121.648248,新北市
382,TINA廚房－鶯歌店,新北市鶯歌區尖山路5號,02-26772859#,,24.950641,121.352018,新北市
376,SKYLARK加州風洋食館-新店家樂福店,新北市新店區中興路3段1號7樓,-,,24.975878,121.546235,新北市
